,Directory,Filename,Creation,Lot_No
1392,F:\APPS\CofA,ICP-062@CP-5041.pdf,2016-10-05 08:28:45.783051,ICP-062
1393,F:\APPS\CofA,ICP-062@CS-5043.pdf,2018-10-19 09:47:25.361409,ICP-062
1394,F:\APPS\CofA,ICP-062@D00213Z.pdf,2015-04-21 13:00:33.907545,ICP-062
1395,F:\APPS\CofA,ICP-062@J00686.pdf,2015-04-21 13:01:32.892145,ICP-062
1396,F:\APPS\CofA,ICP-062@K01147.pdf,2015-04-21 13:02:14.872745,ICP-062
1397,F:\APPS\CofA,ICP-062@M00346.pdf,2015-04-21 13:02:54.684945,ICP-062
1398,F:\APPS\CofA,ICP-062@M00549.pdf,2015-04-21 13:03:40.394945,ICP-062
1399,F:\APPS\CofA,ICP-062@T00618.pdf,2015-04-21 13:00:50.680906,ICP-062
1400,F:\APPS\CofA,ICP-162@CP-5392.pdf,2016-10-28 09:27:28.173115,ICP-162
1401,F:\APPS\CofA,ICP-162@G00794A.pdf,2015-04-29 07:25:43.969005,ICP-162
1402,F:\APPS\CofA,ICP-162@L00016.pdf,2015-04-29 07:26:24.311605,ICP-162
1403,F:\APPS\CofA,ICP-162@L00956.pdf,2015-04-29 07:26:57.010205,ICP-162
1404,F:\APPS\CofA,ICP-162@M00783.pdf,2015-04-29 07:27:37.400605,ICP-162
1405,F:\APPS\CofA,IAA-221@0006480657.pdf,2019-07-18 07:39:10.813887,IAA-221
1406,F:\APPS\CofA,IAA-221@J00387.pdf,2015-03-25 13:36:46.417562,IAA-221
1407,F:\APPS\CofA,IAA-221@K00855.pdf,2015-03-25 13:38:29.125088,IAA-221
1408,F:\APPS\CofA,IAA-221@L00453.pdf,2015-03-25 13:39:21.057821,IAA-221
1409,F:\APPS\CofA,IAA-221@L00453A.pdf,2017-03-31 08:47:37.026135,IAA-221
1410,F:\APPS\CofA,IAA-221@N082374.pdf,2017-03-01 15:26:44.537785,IAA-221
1411,F:\APPS\CofA,ICP-021@0006459640.pdf,2019-04-09 08:57:54.251983,ICP-021
1412,F:\APPS\CofA,ICP-021@0006513499.pdf,2020-02-04 08:35:45.274287,ICP-021
1413,F:\APPS\CofA,ICP-021@CL-3201.pdf,2015-03-17 10:20:35.777086,ICP-021
1414,F:\APPS\CofA,ICP-021@CR-0244.pdf,2017-01-26 08:01:26.252910,ICP-021
1415,F:\APPS\CofA,ICP-021@CS-0900.pdf,2018-03-05 14:12:19.033396,ICP-021
1416,F:\APPS\CofA,ICP-021@G00912A.pdf,2015-04-09 11:42:09.520464,ICP-021
1417,F:\APPS\CofA,ICP-021@J00387.pdf,2015-04-09 11:44:02.718050,ICP-021
1418,F:\APPS\CofA,ICP-021@J00388.pdf,2015-04-09 11:44:46.693936,ICP-021
1419,F:\APPS\CofA,ICP-021@K00855.pdf,2015-04-09 11:45:22.901768,ICP-021
1420,F:\APPS\CofA,ICP-021@L00453.pdf,2015-04-09 11:46:34.319026,ICP-021
1421,F:\APPS\CofA,ICP-021@M00901.pdf,2015-04-09 11:47:13.350476,ICP-021
1422,F:\APPS\CofA,ICP-021@T00613.pdf,2015-03-17 10:22:43.640086,ICP-021
1423,F:\APPS\CofA,ICP-121@0006494849.pdf,2019-10-15 13:25:52.536428,ICP-121
1424,F:\APPS\CofA,ICP-121@CM-4534.pdf,2015-08-24 12:58:17.778898,ICP-121
1425,F:\APPS\CofA,ICP-121@CP-1409.pdf,2016-03-25 12:28:14.707947,ICP-121
1426,F:\APPS\CofA,ICP-121@E00324Z.pdf,2015-04-23 11:08:02.956707,ICP-121
1427,F:\APPS\CofA,ICP-121@G00800A.pdf,2015-04-23 11:08:36.731707,ICP-121
1428,F:\APPS\CofA,ICP-121@H00662.pdf,2015-04-23 11:09:09.009107,ICP-121
1429,F:\APPS\CofA,ICP-121@K00868.pdf,2015-04-23 11:09:47.495307,ICP-121
1430,F:\APPS\CofA\EXPORT ERRORS,ICP-121@0006494849.pdf,2019-10-15 16:40:54.604827,ICP-121
1431,F:\APPS\CofA,IAA-234@J00739.pdf,2015-03-25 16:43:46.709651,IAA-234
1432,F:\APPS\CofA,IAA-234@J01142.pdf,2015-03-25 16:44:27.004710,IAA-234
1433,F:\APPS\CofA,IAA-234@L00075.pdf,2015-03-25 16:45:06.519763,IAA-234
1434,F:\APPS\CofA,IAA-234@L01244.pdf,2015-03-25 16:46:23.677858,IAA-234
1435,F:\APPS\CofA,IAA-234@N083522.pdf,2018-09-27 08:08:14.483184,IAA-234
1436,F:\APPS\CofA,IAA-234@N083698.pdf,2019-01-14 07:45:57.839903,IAA-234
1437,F:\APPS\CofA,IAA-234@T00312.pdf,2015-03-25 16:43:07.859073,IAA-234
1438,F:\APPS\CofA,IAA-034@E00368Z.pdf,2015-03-24 11:25:08.723444,IAA-034
1439,F:\APPS\CofA,IAA-034@M00146.pdf,2015-03-24 11:27:49.191411,IAA-034
1440,F:\APPS\CofA,IAA-034@N082589.pdf,2017-05-25 12:02:35.492583,IAA-034
1441,F:\APPS\CofA,ICP-034@CM-4087.pdf,2015-07-30 13:29:29.649173,ICP-034
1442,F:\APPS\CofA,ICP-034@CS-5476.pdf,2018-11-12 15:42:32.218999,ICP-034
1443,F:\APPS\CofA,ICP-034@D00042.Se_Update.pdf,2018-02-05 10:50:00.892147,ICP-034
1444,F:\APPS\CofA,ICP-034@H00016A.pdf,2015-04-15 09:37:15.700949,ICP-034
1445,F:\APPS\CofA,ICP-034@J00739.pdf,2015-04-15 09:41:26.783749,ICP-034
1446,F:\APPS\CofA,ICP-034@L00416.pdf,2015-04-15 09:42:38.937149,ICP-034
1447,F:\APPS\CofA,ICP-034@R00180.pdf,2014-07-07 10:39:25.113728,ICP-034
1448,F:\APPS\CofA,ICP-134@0006494851.pdf,2019-10-14 08:38:31.341171,ICP-134
1449,F:\APPS\CofA,ICP-134@CM-5316.pdf,2015-10-09 07:45:34.361647,ICP-134
1450,F:\APPS\CofA,ICP-134@CR-0413.pdf,2017-02-01 13:51:50.403251,ICP-134
1451,F:\APPS\CofA,ICP-134@CS-1607.pdf,2018-04-13 11:24:42.947945,ICP-134
1452,F:\APPS\CofA,ICP-134@J00740.pdf,2015-04-28 14:27:43.621006,ICP-134
1453,F:\APPS\CofA,ICP-134@K00725.pdf,2015-04-28 14:28:16.837406,ICP-134
1454,F:\APPS\CofA,ICP-134@L00860.pdf,2015-04-28 14:28:59.405206,ICP-134
1455,F:\APPS\CofA,ICP-134@P01005.pdf,2015-04-28 14:29:37.585606,ICP-134
1456,F:\APPS\CofA,ICP-134@R01360.pdf,2015-05-12 12:24:11.292832,ICP-134
1457,F:\APPS\CofA,ICP-334@AU-00026.pdf,2015-04-20 15:17:10.912841,ICP-334
1458,F:\APPS\CofA,ICP-334@AU-01012.pdf,2017-07-19 09:47:21.963079,ICP-334
1459,F:\APPS\CofA,ICP-434 CP-1482 AU-00992.pdf,2016-04-06 10:17:42.540000,ICP-434
1460,F:\APPS\CofA,ICP-434@0006494284.pdf,2019-10-23 14:56:20.749044,ICP-434
1461,F:\APPS\CofA,ICP-434@AU-00992.pdf,2017-11-20 13:08:53.623414,ICP-434
1462,F:\APPS\CofA,ICP-014A@0006470623.pdf,2019-06-10 15:23:58.822473,ICP-014A
1463,F:\APPS\CofA,ICP-014A@CL-5273.pdf,2015-03-18 13:43:59.903372,ICP-014A
1464,F:\APPS\CofA,ICP-014A@CM-5769.pdf,2015-11-05 12:00:06.114554,ICP-014A
1465,F:\APPS\CofA,ICP-014A@CP-4927.pdf,2016-09-28 14:31:10.098379,ICP-014A
1466,F:\APPS\CofA,ICP-014A@CR-3477.pdf,2017-07-31 13:11:06.890004,ICP-014A
1467,F:\APPS\CofA,ICP-014A@CS-6358.pdf,2019-01-02 15:34:15.099133,ICP-014A
1468,F:\APPS\CofA,ICP-014A@J00865.pdf,2015-04-09 10:30:26.022103,ICP-014A
1469,F:\APPS\CofA,ICP-014A@K00237.pdf,2015-04-09 10:31:11.779201,ICP-014A
1470,F:\APPS\CofA,ICP-014A@K00542.pdf,2015-04-09 10:32:34.257748,ICP-014A
1471,F:\APPS\CofA,ICP-014A@L01311.pdf,2015-04-09 10:33:14.402809,ICP-014A
1472,F:\APPS\CofA,ICP-014A@P01064.pdf,2015-04-09 10:34:02.516736,ICP-014A
1473,F:\APPS\CofA,ICP-014A@T00628.pdf,2016-07-27 07:53:50.105272,ICP-014A
1474,F:\APPS\CofA,IAA-214@J00242.pdf,2015-03-25 09:56:46.572449,IAA-214
1475,F:\APPS\CofA,IAA-214@K00547.pdf,2015-03-25 09:57:30.315691,IAA-214
1476,F:\APPS\CofA,IAA-214@L00699.pdf,2015-03-25 09:58:11.781288,IAA-214
1477,F:\APPS\CofA,IAA-214@N081745.pdf,2016-03-17 12:24:07.930591,IAA-214
1478,F:\APPS\CofA,IAA-214@N082742.pdf,2017-08-10 13:04:31.748034,IAA-214
1479,F:\APPS\CofA,IAA-214@R00037.pdf,2015-03-25 09:55:38.010721,IAA-214
1480,F:\APPS\CofA,IAA-214@T00477.pdf,2015-03-25 09:55:53.135624,IAA-214
1481,F:\APPS\CofA,IAA-014@G00183A.pdf,2015-03-19 11:55:22.666769,IAA-014
1482,F:\APPS\CofA,IAA-014@J00332.pdf,2015-03-19 11:57:01.409503,IAA-014
1483,F:\APPS\CofA,IAA-014@K00195.pdf,2015-03-19 11:59:20.576233,IAA-014
1484,F:\APPS\CofA,IAA-014@K00952.pdf,2015-03-19 12:00:16.113657,IAA-014
1485,F:\APPS\CofA,IAA-014@L00279.pdf,2015-03-19 12:01:06.222142,IAA-014
1486,F:\APPS\CofA,IAA-014@N081552.pdf,2016-01-04 14:06:46.139282,IAA-014
1487,F:\APPS\CofA,ICP-014@0006521418.pdf,2020-03-05 13:01:48.167000,ICP-014
1488,F:\APPS\CofA,ICP-014@CR-2464.pdf,2017-05-26 13:46:08.105686,ICP-014
1489,F:\APPS\CofA,ICP-014@J00242.pdf,2015-04-08 16:44:16.098801,ICP-014
1490,F:\APPS\CofA,ICP-014@K00574.pdf,2015-04-08 16:45:00.090801,ICP-014
1491,F:\APPS\CofA,ICP-014@L00699.pdf,2015-04-08 16:45:38.576001,ICP-014
1492,F:\APPS\CofA,ICP-014@R00037.pdf,2015-05-29 09:29:32.404322,ICP-014
1493,F:\APPS\CofA,ICP-014@T00477.pdf,2015-03-18 13:27:14.240372,ICP-014
1494,F:\APPS\CofA,ICP-014A@0006470623.pdf,2019-06-10 15:23:58.822473,ICP-014
1495,F:\APPS\CofA,ICP-014A@CL-5273.pdf,2015-03-18 13:43:59.903372,ICP-014
1496,F:\APPS\CofA,ICP-014A@CM-5769.pdf,2015-11-05 12:00:06.114554,ICP-014
1497,F:\APPS\CofA,ICP-014A@CP-4927.pdf,2016-09-28 14:31:10.098379,ICP-014
1498,F:\APPS\CofA,ICP-014A@CR-3477.pdf,2017-07-31 13:11:06.890004,ICP-014
1499,F:\APPS\CofA,ICP-014A@CS-6358.pdf,2019-01-02 15:34:15.099133,ICP-014
1500,F:\APPS\CofA,ICP-014A@J00865.pdf,2015-04-09 10:30:26.022103,ICP-014
1501,F:\APPS\CofA,ICP-014A@K00237.pdf,2015-04-09 10:31:11.779201,ICP-014
1502,F:\APPS\CofA,ICP-014A@K00542.pdf,2015-04-09 10:32:34.257748,ICP-014
1503,F:\APPS\CofA,ICP-014A@L01311.pdf,2015-04-09 10:33:14.402809,ICP-014
1504,F:\APPS\CofA,ICP-014A@P01064.pdf,2015-04-09 10:34:02.516736,ICP-014
1505,F:\APPS\CofA,ICP-014A@T00628.pdf,2016-07-27 07:53:50.105272,ICP-014
1506,F:\APPS\CofA,ICP-114@0006468201.pdf,2019-05-24 13:23:41.749272,ICP-114
1507,F:\APPS\CofA,ICP-114@CL-2843.pdf,2015-04-22 13:09:20.972795,ICP-114
1508,F:\APPS\CofA,ICP-114@CL-2940.pdf,2015-03-25 09:09:25.897546,ICP-114
1509,F:\APPS\CofA,ICP-114@CM-3551.pdf,2015-07-02 13:03:39.186000,ICP-114
1510,F:\APPS\CofA,ICP-114@CP-1238.pdf,2016-03-23 11:07:47.030219,ICP-114
1511,F:\APPS\CofA,ICP-114@CP-6202.pdf,2016-12-28 13:01:23.734308,ICP-114
1512,F:\APPS\CofA,ICP-114@CR-3408.pdf,2017-07-27 06:57:25.699051,ICP-114
1513,F:\APPS\CofA,ICP-114@H00514A.pdf,2015-04-22 13:13:39.159840,ICP-114
1514,F:\APPS\CofA,ICP-114@J00332.pdf,2015-04-22 13:10:16.353640,ICP-114
1515,F:\APPS\CofA,ICP-114@K00195.pdf,2015-04-22 13:11:04.481640,ICP-114
1516,F:\APPS\CofA,ICP-114@K00952.pdf,2015-04-22 13:11:44.293840,ICP-114
1517,F:\APPS\CofA,ICP-114@L00279.pdf,2015-04-22 13:12:17.538440,ICP-114
1518,F:\APPS\CofA,ICP-114@M00333.pdf,2015-04-22 13:12:52.217040,ICP-114
1519,F:\APPS\CofA,ICP-314@AU-00010.pdf,2015-03-30 07:47:25.269000,ICP-314
1520,F:\APPS\CofA,ICP-314@AU-00852.pdf,2019-08-14 17:25:47.012775,ICP-314
1521,F:\APPS\CofA,ICP-314@CM-2239.pdf,2015-05-08 08:51:47.241241,ICP-314
1522,F:\APPS\CofA,ICP-414@AU-00043.pdf,2015-08-26 13:45:28.941316,ICP-414
1523,F:\APPS\CofA,ICP-414@AU-01096.pdf,2017-01-03 17:12:22.779457,ICP-414
1524,F:\APPS\CofA,ICP-414@AU-01342.pdf,2019-01-11 16:41:33.408821,ICP-414
1525,F:\APPS\CofA,IAA-247@CS-6313.pdf,2019-01-02 13:04:33.754820,IAA-247
1526,F:\APPS\CofA,IAA-247@J00796.pdf,2015-03-26 11:53:02.890935,IAA-247
1527,F:\APPS\CofA,IAA-247@J01169.pdf,2015-03-26 11:56:06.747635,IAA-247
1528,F:\APPS\CofA,IAA-247@J01190.pdf,2015-03-26 11:58:17.227235,IAA-247
1529,F:\APPS\CofA,IAA-247@K00412.pdf,2015-03-26 11:59:19.274994,IAA-247
1530,F:\APPS\CofA,IAA-247@L00427.pdf,2015-03-26 12:00:50.306397,IAA-247
1531,F:\APPS\CofA,IAA-247@N081694.pdf,2016-02-11 06:37:30.906311,IAA-247
1532,F:\APPS\CofA,IAA-247@N082111.pdf,2016-10-13 13:22:34.086430,IAA-247
1533,F:\APPS\CofA,IAA-247@N082969.pdf,2017-11-27 14:08:44.539771,IAA-247
1534,F:\APPS\CofA,IAA-047@E00360Z.pdf,2015-03-24 12:47:04.440646,IAA-047
1535,F:\APPS\CofA,IAA-047@M00134.pdf,2015-03-24 12:45:52.925046,IAA-047
1536,F:\APPS\CofA,IAA-047@N082636.pdf,2017-06-22 08:51:00.106476,IAA-047
1537,F:\APPS\CofA,IAA-047@N083809.pdf,2019-03-12 11:20:10.179395,IAA-047
1538,F:\APPS\CofA,ICP-047@CM-1594.pdf,2015-04-06 11:20:34.346241,ICP-047
1539,F:\APPS\CofA,ICP-047@CP-4409.pdf,2016-08-31 13:38:12.258545,ICP-047
1540,F:\APPS\CofA,ICP-047@CR-4730.pdf,2017-10-18 14:50:57.327696,ICP-047
1541,F:\APPS\CofA,ICP-047@CS-6112.pdf,2018-12-19 11:24:32.892885,ICP-047
1542,F:\APPS\CofA,ICP-047@J00241.pdf,2015-04-16 10:20:34.386924,ICP-047
1543,F:\APPS\CofA,ICP-047@J00796.pdf,2015-04-16 10:22:43.648866,ICP-047
1544,F:\APPS\CofA,ICP-047@K00335.pdf,2015-04-16 10:24:55.889592,ICP-047
1545,F:\APPS\CofA,ICP-047@M00474.pdf,2015-03-18 13:14:26.373190,ICP-047
1546,F:\APPS\CofA,ICP-047@M0474.pdf,2015-04-16 10:25:46.340992,ICP-047
1547,F:\APPS\CofA,ICP-147@CM-2014.pdf,2015-04-23 13:16:20.063026,ICP-147
1548,F:\APPS\CofA,ICP-147@CP-4495.pdf,2016-09-06 09:01:14.731565,ICP-147
1549,F:\APPS\CofA,ICP-147@CR-4729.pdf,2017-10-20 14:38:20.832347,ICP-147
1550,F:\APPS\CofA,ICP-147@CT-1521.pdf,2019-03-23 10:06:31.622720,ICP-147
1551,F:\APPS\CofA,ICP-147@J00688.pdf,2015-04-28 17:11:05.781346,ICP-147
1552,F:\APPS\CofA,ICP-147@K00662.pdf,2015-04-28 17:11:34.113946,ICP-147
1553,F:\APPS\CofA,ICP-147@L00607.pdf,2015-04-28 17:12:00.056746,ICP-147
1554,F:\APPS\CofA,ICP-147@M00843.pdf,2015-04-28 17:12:41.497346,ICP-147
1555,F:\APPS\CofA,ICP-147@R00116.pdf,2015-03-25 09:03:13.147275,ICP-147
1556,F:\APPS\CofA,ICP-347@AU-00029.pdf,2015-04-20 15:17:17.850341,ICP-347
1557,F:\APPS\CofA,ICP-347@AU-01045.pdf,2019-11-06 18:02:47.348336,ICP-347
1558,F:\APPS\CofA,ICP-447@0006474639.pdf,2019-07-08 11:40:20.188000,ICP-447
1559,F:\APPS\CofA,ICP-447@AU-00062.pdf,2016-08-24 09:19:08.712000,ICP-447
1560,F:\APPS\CofA,ICP-447@AU-01081.pdf,2016-10-31 15:35:31.490000,ICP-447
1561,F:\APPS\CofA,ICP-447@AU-01209.pdf,2018-01-03 11:30:32.785821,ICP-447
1562,F:\APPS\CofA,IAA-211@0006479593.pdf,2019-07-15 10:25:02.040814,IAA-211
1563,F:\APPS\CofA,IAA-211@J00560.pdf,2015-03-25 09:34:36.441437,IAA-211
1564,F:\APPS\CofA,IAA-211@J01079.pdf,2015-03-25 09:36:55.735623,IAA-211
1565,F:\APPS\CofA,IAA-211@K00734.pdf,2015-03-25 09:37:37.481759,IAA-211
1566,F:\APPS\CofA,IAA-211@K00857.pdf,2015-03-25 09:41:28.651337,IAA-211
1567,F:\APPS\CofA,IAA-211@M01248.pdf,2015-03-16 12:10:53.302202,IAA-211
1568,F:\APPS\CofA,IAA-211@N082670.pdf,2017-07-07 11:21:06.506440,IAA-211
1569,F:\APPS\CofA,IAA-211@N083087.pdf,2018-01-17 11:39:16.195240,IAA-211
1570,F:\APPS\CofA,IAA-011@CL-4919.pdf,2015-04-01 10:58:53.421614,IAA-011
1571,F:\APPS\CofA,IAA-011@E00357Z.pdf,2015-03-19 11:29:46.893807,IAA-011
1572,F:\APPS\CofA,IAA-011@J01217.pdf,2015-03-19 11:31:05.990608,IAA-011
1573,F:\APPS\CofA,IAA-011@M00189A.pdf,2015-03-19 11:32:17.750607,IAA-011
1574,F:\APPS\CofA,IAA-011@N081671.pdf,2016-02-03 13:51:18.505151,IAA-011
1575,F:\APPS\CofA,IAA-011@N081723.pdf,2016-03-07 14:55:21.830473,IAA-011
1576,F:\APPS\CofA,IAA-011@N083610.pdf,2018-11-09 08:03:49.961557,IAA-011
1577,F:\APPS\CofA,ICP-011@0006476575.pdf,2019-07-11 09:30:37.621480,ICP-011
1578,F:\APPS\CofA,ICP-011@CM-6390.pdf,2015-12-22 14:36:49.703106,ICP-011
1579,F:\APPS\CofA,ICP-011@CR-6158.pdf,2018-01-09 13:19:17.940321,ICP-011
1580,F:\APPS\CofA,ICP-011@K00734.pdf,2015-04-08 16:22:16.634001,ICP-011
1581,F:\APPS\CofA,ICP-011@L00606.pdf,2015-04-08 16:22:56.242401,ICP-011
1582,F:\APPS\CofA,ICP-011@M00383.pdf,2015-04-08 16:24:05.475201,ICP-011
1583,F:\APPS\CofA,ICP-011@R00375.pdf,2015-04-08 16:18:21.941614,ICP-011
1584,F:\APPS\CofA,ICP-011@R01359.pdf,2014-07-30 10:34:44.010137,ICP-011
1585,F:\APPS\CofA,ICP-011@T00005.pdf,2015-07-31 09:52:04.670604,ICP-011
1586,F:\APPS\CofA,ICP-111@0006505205.pdf,2019-12-03 12:42:52.104045,ICP-111
1587,F:\APPS\CofA,ICP-111@CL-4919.pdf,2015-03-11 15:46:33.741772,ICP-111
1588,F:\APPS\CofA,ICP-111@CM-3431.pdf,2015-06-25 14:29:51.646361,ICP-111
1589,F:\APPS\CofA,ICP-111@CP-3978.pdf,2016-08-12 09:21:50.194155,ICP-111
1590,F:\APPS\CofA,ICP-111@CP-6136.pdf,2016-12-28 13:10:58.127560,ICP-111
1591,F:\APPS\CofA,ICP-111@CR-3871.pdf,2017-08-23 14:57:00.191031,ICP-111
1592,F:\APPS\CofA,ICP-111@CS-0443.pdf,2018-02-07 08:17:03.607608,ICP-111
1593,F:\APPS\CofA,ICP-111@J00751.pdf,2015-04-22 11:39:23.607112,ICP-111
1594,F:\APPS\CofA,ICP-111@K00911.pdf,2015-04-22 11:39:54.558512,ICP-111
1595,F:\APPS\CofA,ICP-111@M00189A.pdf,2015-04-22 11:40:36.555712,ICP-111
1596,F:\APPS\CofA,ICP-111@M00189B.pdf,2015-04-22 11:41:12.858912,ICP-111
1597,F:\APPS\CofA,ICP-111@M00484.pdf,2015-04-22 11:41:46.104512,ICP-111
1598,F:\APPS\CofA,ICP-111@R01257.pdf,2015-04-22 11:18:32.946186,ICP-111
1599,F:\APPS\CofA,ICP-311@AU-00007.pdf,2015-04-17 15:03:33.266426,ICP-311
1600,F:\APPS\CofA,ICP-311@AU-00989.pdf,2017-06-08 09:35:43.952000,ICP-311
1601,F:\APPS\CofA,ICP-411@AU-00040.pdf,2016-08-24 15:44:48.676000,ICP-411
1602,F:\APPS\CofA,ICP-411@AU-01189.pdf,2017-09-27 10:50:17.747182,ICP-411
1603,F:\APPS\CofA,IAA-238@H00559A.pdf,2015-03-25 16:51:22.847015,IAA-238
1604,F:\APPS\CofA,IAA-238@K00462.pdf,2015-03-25 16:52:59.265762,IAA-238
1605,F:\APPS\CofA,IAA-238@M00082.pdf,2015-03-25 16:51:43.480773,IAA-238
1606,F:\APPS\CofA,IAA-238@M01168.pdf,2015-03-23 13:22:56.520277,IAA-238
1607,F:\APPS\CofA,IAA-238@N083114.pdf,2018-01-31 11:12:09.550797,IAA-238
1608,F:\APPS\CofA,IAA-238@N083311.pdf,2018-04-20 07:43:11.366330,IAA-238
1609,F:\APPS\CofA,IAA-038@E00358Z.pdf,2015-03-24 11:29:22.801032,IAA-038
1610,F:\APPS\CofA,IAA-038@T00362.pdf,2015-03-24 11:30:01.951237,IAA-038
1611,F:\APPS\CofA,ICP-038@CL-3293.pdf,2015-03-25 11:41:03.802698,ICP-038
1612,F:\APPS\CofA,ICP-038@CP-3977.pdf,2016-08-11 14:17:25.525274,ICP-038
1613,F:\APPS\CofA,ICP-038@CS-0861.pdf,2018-02-27 12:38:45.480716,ICP-038
1614,F:\APPS\CofA,ICP-038@J00346.pdf,2015-04-15 09:50:36.249949,ICP-038
1615,F:\APPS\CofA,ICP-038@K00796.pdf,2015-04-15 09:51:17.356949,ICP-038
1616,F:\APPS\CofA,ICP-038@L01412.pdf,2015-04-15 09:52:02.739349,ICP-038
1617,F:\APPS\CofA,ICP-038@M00082.pdf,2015-04-15 09:52:40.918749,ICP-038
1618,F:\APPS\CofA,ICP-138@0006512730.pdf,2020-02-03 09:35:32.522515,ICP-138
1619,F:\APPS\CofA,ICP-138@CM-4363.pdf,2015-08-14 11:58:47.400502,ICP-138
1620,F:\APPS\CofA,ICP-138@CR-3300.pdf,2017-07-19 07:16:13.622836,ICP-138
1621,F:\APPS\CofA,ICP-138@K00147.pdf,2015-04-28 14:35:41.056806,ICP-138
1622,F:\APPS\CofA,ICP-138@L00106.pdf,2015-04-28 14:36:14.882606,ICP-138
1623,F:\APPS\CofA,ICP-138@M00370.pdf,2015-04-28 14:36:47.882606,ICP-138
1624,F:\APPS\CofA,ICP-138@T00362.pdf,2015-03-31 09:16:32.771439,ICP-138
1625,F:\APPS\CofA,ICP-338@AU-00027.pdf,2015-06-17 10:12:30.816324,ICP-338
1626,F:\APPS\CofA,ICP-338@AU-00999.pdf,2017-06-09 14:00:03.849207,ICP-338
1627,F:\APPS\CofA,ICP-438@AU-00060.pdf,2016-02-17 10:32:07.689000,ICP-438
1628,F:\APPS\CofA,ICP-438@AU-00977.pdf,2018-04-05 15:14:55.617791,ICP-438
1629,F:\APPS\CofA,IAA-216@CP-2216.pdf,2016-05-09 10:50:28.443333,IAA-216
1630,F:\APPS\CofA,IAA-216@J00685.pdf,2015-03-25 10:51:57.585995,IAA-216
1631,F:\APPS\CofA,IAA-216@K00901.pdf,2015-03-25 10:52:56.320748,IAA-216
1632,F:\APPS\CofA,IAA-216@L01251.pdf,2015-03-25 10:53:36.818867,IAA-216
1633,F:\APPS\CofA,IAA-216@R00655.pdf,2014-07-11 13:29:10.791357,IAA-216
1634,F:\APPS\CofA,IAA-016@G00297A.pdf,2015-03-24 08:39:02.192319,IAA-016
1635,F:\APPS\CofA,IAA-016@J00478.pdf,2015-03-24 08:40:48.931450,IAA-016
1636,F:\APPS\CofA,IAA-016@L00287.pdf,2015-03-24 08:41:47.980556,IAA-016
1637,F:\APPS\CofA,IAA-016@M00068.pdf,2015-03-24 08:42:34.879833,IAA-016
1638,F:\APPS\CofA,IAA-016@N083605.pdf,2018-11-08 09:11:33.107051,IAA-016
1639,F:\APPS\CofA,IAA-016@P00037.pdf,2015-03-24 08:39:36.714442,IAA-016
1640,F:\APPS\CofA,ICP-016@0006500895.pdf,2019-11-08 08:46:33.951656,ICP-016
1641,F:\APPS\CofA,ICP-016@CP-2323.pdf,2016-05-13 06:42:43.037151,ICP-016
1642,F:\APPS\CofA,ICP-016@CS-0373.pdf,2018-01-26 13:44:13.897785,ICP-016
1643,F:\APPS\CofA,ICP-016@J00685.pdf,2015-04-09 10:56:54.351896,ICP-016
1644,F:\APPS\CofA,ICP-016@K00901.pdf,2015-04-09 10:57:41.702296,ICP-016
1645,F:\APPS\CofA,ICP-016@L01251.pdf,2015-04-09 10:58:27.851896,ICP-016
1646,F:\APPS\CofA,ICP-016@R00655.pdf,2015-03-12 15:19:31.675656,ICP-016
1647,F:\APPS\CofA,ICP-116@0006512728.pdf,2020-01-27 13:16:01.966760,ICP-116
1648,F:\APPS\CofA,ICP-116@CM-5393.pdf,2015-10-16 09:54:42.105778,ICP-116
1649,F:\APPS\CofA,ICP-116@CP-6340.pdf,2017-01-09 14:59:36.541918,ICP-116
1650,F:\APPS\CofA,ICP-116@CS-3549.pdf,2018-07-09 08:34:21.092217,ICP-116
1651,F:\APPS\CofA,ICP-116@J00478.pdf,2015-04-22 13:23:51.887240,ICP-116
1652,F:\APPS\CofA,ICP-116@L00287.pdf,2015-04-22 13:25:04.724640,ICP-116
1653,F:\APPS\CofA,ICP-116@M00068.pdf,2015-04-22 13:25:40.917640,ICP-116
1654,F:\APPS\CofA,ICP-116@P00037.pdf,2015-03-18 13:17:08.231374,ICP-116
1655,F:\APPS\CofA,ICP-316@0006472494.pdf,2019-06-20 15:44:15.593415,ICP-316
1656,F:\APPS\CofA,ICP-316@AU-00991.pdf,2019-05-29 10:29:02.961714,ICP-316
1657,F:\APPS\CofA,ICP-416@AU-00045.pdf,2015-08-26 13:41:59.529000,ICP-416
1658,F:\APPS\CofA,ICP-416@AU-01186.pdf,2017-09-21 14:28:39.026880,ICP-416
1659,F:\APPS\CofA,IAA-273@M00186.pdf,2015-03-26 14:55:02.179082,IAA-273
1660,F:\APPS\CofA,IAA-273@M00552.pdf,2015-03-26 14:55:35.205553,IAA-273
1661,F:\APPS\CofA,IAA-273@N081545.pdf,2015-12-28 13:54:54.929597,IAA-273
1662,F:\APPS\CofA,ICP-073@CL-2815.pdf,2015-04-21 16:38:47.977781,ICP-073
1663,F:\APPS\CofA,ICP-073@CL-4520.pdf,2015-03-26 12:20:53.490640,ICP-073
1664,F:\APPS\CofA,ICP-073@CM-5796.pdf,2015-11-10 06:38:04.975629,ICP-073
1665,F:\APPS\CofA,ICP-073@CS-2082.pdf,2018-04-24 11:58:01.383674,ICP-073
